Timestamp,Title,Text,PhotoUrl
25/06/2025 18:48:21,pagina web,"voy a ir a comprar un refresco ... espero paren a la de cruz roja para que deje de querer seguir asesinandome en pelotón de fusilamiento ...

me voy a comprar un refresco y vuelvo para hacer otro repositorio para guardar fotos en github desde google drive

Creo que javier ferrer (la de cruz roja) está interesado en matarme pa colarme de too de su chico o alguien que a ella le intere ... y además tiene pinta de ejecutivo agresivo y así utilizar a mi mujer ... pa matarlo ...",No hay foto
25/06/2025 18:49:23,Pietro Caruso y la cruz roja Javier Ferrer,Creo que javier ferrer (la de cruz roja) está interesado en matarme pa colarme de too de su chico o alguien que a ella le intere ... y además tiene pinta de ejecutivo agresivo y así utilizar a mi mujer ... pa matarlo ...,https://drive.google.com/thumbnail?id=1FiMTnGJOAnZi_5S5C_qJ6a9zhx1DnVLD&sz=w800
25/06/2025 20:00:40,Otro Caruso ( Alex Caruso ),"Este tiene más anillos NBA que todos estos juntos: Karl Malone, Charles Barkley, Elgin Baylor, John Stockton, Steve Nash, Patrick Ewing, Allen Iverson, Reggie Miller, Dominique Wilkins, Caramelo Anthony, James Harden, Russell Westbrook.

Y por contra, tiene el aspecto de que si lo ves por la calle le quieres matar",https://drive.google.com/thumbnail?id=1_PDunNwvj6pPvECbYwthWZ9xE7cLZNd5&sz=w800
25/06/2025 20:04:34,Otro Caruso ( David Caruso ),"Otro Caruso ( David Caruso ) ... y este hasta en su book de actor, pone cara de: ""por favor pégame con la palma abierta y mano derecha"".",https://drive.google.com/thumbnail?id=1-RDrPIdIRs6sVPoFqKnxToIuIl0K1wwb&sz=w800
25/06/2025 20:13:30,Otro Caruso ( Enrico Caruso ),"Enrico Caruso (Nápoles, 25 de febrero de 1873-Nápoles, 2 de agosto de 1921) fue un tenor italiano, el cantante más popular en cualquier género entre 1900 y los años 1920 y uno de los pioneros de la música grabada. Su gran éxito de ventas y una voz extraordinaria, aclamada por su potencia, belleza, riqueza de tono y técnica superlativa, le convierten en el más famoso cantante de ópera del primer tercio del siglo XX. Es el primer artista de grabación en vender un millón de discos mundialmente.[1]​ Enrico Caruso vendió 5 millones de discos hasta su muerte en 1921 ( equivalente a 89,606,715.64 en 2025).[2]​Fue uno de los primeros ejemplos de celebridad mundial popular, familiar para millones de personas en todo el mundo a través de periódicos, revistas, libros y el novedoso cinematógrafo. EN LAS FOTOS ¡QUÉ! CON 40 AÑOS PARECE QUE TIENE 200? fuente: wikipedia:  https://es.wikipedia.org/wiki/Enrico_Caruso",https://drive.google.com/thumbnail?id=1tU0VP0PhaQRiQLoCvUYqOVVw30XGVj50&sz=w800
25/06/2025 20:30:23,Los 10 asesinos en serie más famosos,"Los 10 asesinos en serie más famosos
La cantidad de asesinos en serie que han habido a lo largo de la historia es muy larga. El ser humano ha matado a sus congéneres desde tiempos inmemoriales y, aunque ni ellos mismos conocieran el término, más de uno lo ha hecho siguiendo los patrones propios de un asesino en serie. Veamos los 10 más famosos.

1. Ted Bundy (1946-1989)
Ted Bundy fue el autor de 30 asesinatos durante un periodo de 4 años, del 1974 al 1978, aunque la cifra de muertes podría ascender a más. Se cree que es responsable de otras 40 desapariciones sin resolver.

Todas sus víctimas, al menos las que él confesó, fueron mujeres jóvenes de entre 12 a 22 años, muchas de ellas universitarias. Las embaucaba haciéndose pasar por discapacitado, o por alguna persona con superioridad social, como por ejemplo un político. Una vez las asesinaba, las violaba y desmembraba, lo cual convierte a Bundy en uno de los asesinos seriales más macabros del siglo XX. Y de alguna de sus víctimas llegó a guardar recuerdos, como las cabezas.

Durante sus primeros años de formación tuvo una vida relativamente normal. Fue buen estudiante y se licenció en Psicología y Derecho, estudios que le motivaron a que, cuando fue detenido en 1979 por sus atrocidades, decidiera autodefenderse y, con su carisma también jugando de su parte, consiguió retrasar varias veces su ejecución. Pero la justifica acabó siendo dura con él, siendo ejecutado en la silla eléctrica el 24 de enero de 1989, con 42 años de edad.              2. John Wayne Gacy (1942-1994)
John Wayne Gacy fue un depredador sexual. Ha pasado a la historia de los asesinos seriales como “El payaso asesino”, pues Gacy se ganaba la vida actuando en fiestas infantiles vestido de payaso. Él mismo había escogido como nombre artístico en tales eventos el simpático apodo de “Pogo, el payaso”.

Originalmente, fue condenado en 1968 a 10 años de prisión por asaltar sexualmente a dos jóvenes. Sin embargo, por su buena conducta, su pena fue reducida a solo 18 meses. Tras salir de la cárcel se casó por segunda vez. Dejarlo libre fue un craso error pues, pasados 6 años desde que fue liberado, fue arrestado de nuevo por un supuesto caso de secuestro.

A raíz de la investigación se descubrió que este sujeto había secuestrado, violado y matado a 33 hombres jóvenes de entre 14 y 21 años: autoestopistas, mendigos, gigolós y jóvenes del lugar. Fue el mismo Gacy quien, en 1978, confesó los asesinatos diciéndoselo a la policía, indicándoles la ubicación de algunos cadáveres. La mayoría de los cuerpos se encontraban en su propia casa, en el sótano y, como se quedó sin espacio, empezó a enterrarlos en el río Des Plaines, próximo a su residencia.

John Wayne Gacy fue ejecutado el 10 de mayo de 1994, con 52 años, tras haber sido sentenciado a diversas cadenas perpetuas y penas de muerte. La opción por la que se decantaron al final para acabar con su vida fue la inyección letal.             3. Charles Manson (1934-2017)
Charles Manson es uno de los asesinos seriales más conocidos de todos los tiempos. Fue líder de una secta organizada por él mismo llamada la Familia Manson, cuyos delitos se cometieron mayormente en el estado de California.

A Manson se le atribuyen dos muertes donde su participación fue directa, aunque se cree que fue el instigador de por lo menos 7 asesinatos más, además de otros crímenes como robos y asaltos a mano armada.

Sus asesinatos fueron brutales. El más conocido es el que perpetró al entrar en la casa del director Roman Polanski en 1969 cuando se estaba celebrando una fiesta. En los eventos, la Familia Manson mataron a varios amigos del director, además de matar a su mujer, la actriz Sharon Tate. Tate tenía 26 años y estaba embarazada de 8 meses.Charles Manson fue sentenciado a cadena perpetua en 1972. La sociedad pedía que fuera ejecutado, pero justamente fue juzgado después de que la pena de muerte fuera eliminada del estado de California. Manson pasó el resto de su vida en prisión, falleciendo el día 19 de noviembre de 2017, a los 83 años de edad a causa de un cáncer de colon y un paro cardíaco.                                                 4. Andrei Chikatilo (1936-1994)
Andrei Chikatilo, conocido también como “El destripador rojo” y “El carnicero de Rostov”, es considerado el mayor asesino en serie de la historia de la antigua Unión Soviética. Se le atribuye haber cometido diversos crímenes, entre los más graves asaltos sexuales, asesinatos y mutilaciones a mujeres y niños entre 1979 y 1990.

Durante su infancia Andrei Chikatilo era introvertido, inseguro y acomplejado por su miopía. Era especialmente tímido con las mujeres, algo que le pasó factura en sus relaciones amorosas. Tras graduarse como maestro empezó a sentirse atraído por menores de 12 años, colándose en los dormitorios de las residencias de estudiantes para masturbarse mientras observaba a los niños dormir.

Su carrera criminal comenzó en 1978 con el secuestro de una niña de nueve años a la que convenció para ir a una cabaña fuera de la ciudad. Al llegar y forzarla a desvestirla, le hizo un arañazo. Al ver brotar la sangre Chikatilo sintió una gran erección, siendo el momento que lo cambió todo. A partir de ese momento sus asesinatos estarían marcados por la búsqueda del placer sexual a través de puñaladas, mutilaciones, mordiscos y gritos de terror de sus víctimas.

Andrei Chikatilo practicó un canibalismo propio de bestia salvaje. Aullaba de placer al arrancar los ojos y pezones de sus víctimas. Se volvió experto en extirpar los úteros de las niñas y los testículos de los niños, órganos sexuales que guardaba a modo de trofeo tras eyacular sobre sus cadáveres.

Cuando fue detenido, Chikatilo confesó haber realizado al menos 56 homicidios, siendo juzgado en abril de 1992 por 53 de ellos. Fue ejecutado en 1994.                      5. Dorothea Puente (1929-2011)
Dorothea Helen Gray, más conocida como Dorothea Puente, fue una dueña de una casa de huéspedes que pasaría a la historia por lo que hizo para ser condenada a cadena perpetua, nada acorde con su apariencia de tierna abuelita. En su juventud tuvo algún que otro problema. Se casó por primera vez a los 16 años y tuvo dos hijas a las que dio en adopción. Este proceso se repetiría varias veces, llegando a casarse cuatro veces, dando en adopción a 3 niñas y abortando una vez. Gray fue detenida en varias ocasiones por fraude fiscal y administrar un burdel.

Sin embargo, los crímenes que la llevaron a la cadena perpetua no comenzarían hasta 1982 cuando, siendo ya dueña de su casa de huéspedes, mató de sobredosis a una de sus amigas y socia de negocios. Trató de convencer a las autoridades de que se trataba de un suicidio, diciendo que su amiga estaba pasando pro una depresión. Poco después, un jubilado de la pensión llamó a la policía acusando a Dorothea de drogarle y robarle.

Más tarde, Dorothea mató a su nuevo novio y pidió a un amigo que la ayudara a transportar una caja llena de pesados libros a su nuevo hogar. Sin embargo, a mitad del trayecto le pidió a su amigo que se detuviera y volcara todo el contenido en un vertedero, alegando que en realidad solo se trataba de basura. Durante los meses siguientes, Dorothea fue guardándose las pensiones de la víctima mientras decía a su familia que estaba enfermo.

La historia se repetiría una y otra vez. Durante años Dorothea fue manteniéndose a cargo de un hostal de la muerte, en donde engañaba, robaba y asesinaba a sus huéspedes más indefensos. Era especialmente buena aprovechándose de ancianos, personas discapacitadas y exdrogadictos. Su modus operandi era dormir a sus víctimas con pastillas, asfixiarlas y contratar a otras personas para enterrarlos en el jardín de su hostal. Por esto, ese lugar fue conocido como “La casa de los horrores” una vez se hizo público lo que allí había ocurrido.

6. Jack el destripador
Jack el destripador es probablemente el asesino serial más famoso de la historia, a pesar de que no sabemos quién fue, cuándo nació, cuándo murió… Por no saber no sabemos si era hombre o mujer, aunque siempre se haya sugerido que fuera un varón. Su fama es tan enorme que se han realizado múltiples obras, tanto escritas como cinematográficas, inspiradas en él.

Los asesinatos que se le atribuye fueron realizados en Londres, concretamente en Whitechapel durante 1888. La mayoría de sus víctimas fueron mujeres prostitutas. Pese a los esfuerzos de la policía londinense, no se pudo identificar al culpable, aunque se llegaron a barajar a más de 100 hombres sospechosos.

El motivo por el que lo conocemos como Jack el destripador es porque en una de las tres cartas que se le atribuyen firmó con ese pseudónimo. También cabe mencionar que este nombre acabó calando debido a su sanguinaria forma de matar y mutilar a sus víctimas, algo que hizo sospechar a los investigadores de la época que Jack el destripador podría tener conocimientos de carnicería o medicina.                        7. El asesino del Zodiaco
En esta lista incluimos a otro asesino del que no se conoce su identidad. El asesino del Zodíaco o Zodiac actuó entre 1968 y 1969 en California. Se le atribuyen 7 víctimas, 4 hombres y 3 mujeres aunque en una carta presuntamente de su autoría, él mismo confesó haber asesinado a 37 personas. La mayoría de las veces, escogía a parejas para que fueran sus víctimas.

Desde que fuera iniciada la investigación la policía ha tenido diferentes sospechosos. Uno de los más conocidos fue Arthur Leigh Allen, aunque tras un análisis de su ADN y el hallado en las cartas fue descartado por no coincidir. Tampoco se tiene la certeza de que esos asesinatos no los cometiera una persona, sino varias, ya fueran imitadores del asesino original o seguidores.

El caso quedó inactivo en 2004 cuando Leigh Allen murió a los 90 años. Todo apuntaba a que nunca se conocería quién era este legendario asesino serial por lo que se decidió que lo mejor era cerrar el caso. Sin embargo, el caso fue reabierto en 2007 dada la presión social por querer discernir de una vez quién fue el asesino del Zodiaco.                               8. Jeffrey Dahmer (1960-1994)
Jeffrey Lionel Dahmer, “el carnicero de Milwaukee”, fue un asesino serial estadounidense cuyas víctimas fueron varones jóvenes. Los captaba ofreciéndoles dinero a cambio de hacerles fotografías, mantener relaciones sexuales o ver pornografía con ellos. Cometió sus asesinatos entre 1978 y 1991, teniendo como víctimas a 17 hombres quienes mataba para después violar y desmembrar. Dahmer confesó que también había canibalizado alguna que otra víctima.

Se cree que algunas de sus víctimas lograron escapar, pero solo una consiguió llegar a la policía. Cuando la policía se personó en el hogar de Dahmer y entró, descubrió una aterradora creación que le valió el apodo del carnicero de Milwaukee: restos amputados de sus víctimas que había unido entre sí en una macabra obra de arte hecha de carne humana.

Cuando fue detenido por la policía y tras confesar sus asesinatos, explicó a los investigadores que su propósito era conseguir que las víctimas se quedaran con él. Quería convertir a los hombres con los que quedaba en sus siervos, que obedecieran todas su órdenes.

Como ya se había ganado una muy mala fama en la comunidad presidiaria, al ser encarcelado, no se le permitía relacionarse con otros presos para protegerlo de posibles ataques. Sin embargo, él mismo pidió tener contacto con otros reclusos y, cuando lo consiguió, todo parecía ir bien e incluso hacía tareas en compañía de otros. Sin embargo, un día tuvo una pelea con uno de los presos y ambos acabaron muy malheridos. Otro preso, Christopher Scarver, confesó haberlo matado.                          9. Richard Ramirez (1960-2013)
Ricardo Leyva Ramírez Muñoz, ”El acosador nocturno”, perpetró sus asesinatos entre 1984 y 1985 en la ciudad de Los Ángeles. En sus primeros crímenes se limitaba a golpear y violar, pero posteriormente sus conductas se volvieron más sádicas, muy a corte a su vinculación con el satanismo. Se le atribuyen 14 muertes, personas que mató indistintamente, sin tener en cuenta su sexo, edad ni raza.

Una de sus víctimas pudo ponerse en contacto con la policía, explicándole que su marido había sido asesinado y ella violada por Ramírez, quien se había ido de la ciudad. Inmediatamente se le puso en busca y captura, empapelando toda la ciudad con su cara. Al volver, sin saber que estaba siendo buscado en una ciudad llena de fotografías con su cara, fue interceptado y linchado por las multitudes.

La gente de Los Ángeles lo quería ver muerto, así que cuando vino la policía no solo lo hizo para detener a Ramírez, sino también para evitar que muriera a golpes. En 1989 fue hallado culpable y se le condenó a muerte pero nunca llegó a ser ejecutado. Murió a causa de una insuficiencia hepática el 7 de junio de 2013, con 53 años de edad.                 10. Peter Kürten (1883-1931)
Peter Kürten fue un asesino serial y agresor sexual de Alemania, que actúo durante el año 1929. Su forma de actuar consistía en violar, asesinar y degollar a sus víctimas. Cuando fue detenido llegó a confesar que, en alguna ocasión, se había bebido la sangre de sus víctimas, motivo por el cual se le conoce como “El vampiro de Düsseldorf”.

Fue arrestado el 24 de mayo de 1930, siendo acusado de 9 asesinatos y 7 intentos. Fue hallado culpable de todos estos crímenes y se intentó que no se le disminuyera la condena aludiendo a problemas mentales. Finalmente, fue ejecutado el 2 de julio de 1931 por decapitación.

Si en vida su historia fue turbia, lo es también tras su muerte. Como su última voluntad, pidió que después de que se le cortara la cabeza los verdugos estuvieran en silencio durante unos segundos, pues le hacía ilusión escuchar como su propia sangre goteaba en el suelo. Después de su ejecución, se diseccionó y momificó su cabeza; hoy en día está expuesta en un museo de Wisconsin, Estados Unidos.                       ",https://drive.google.com/thumbnail?id=1x2edVsgK-Qdosp6wCzswKZnd3MJBB2oX&sz=w800
25/06/2025 21:01:11,El Caruso del barrio de La Coma,"Como a el le han fastidiao ... el me quiere robar todo y encerrar en prisión (con una lógica aplastante). 

El caruso de la coma se hace llamar Mario Lopez Vargas (descaradamente apellidos falsos), es tan falso que si le preguntas un libro a leer, recomienda Homero de Platón (que no se lo ha leido ni su puta madre) ... este Mario es otro personaje ladrón de la colmena ... curioso  que se parezca al Caruso de la NBA y curioso es que el Caruso de la NBA tenga 2 anillos ...",No hay foto
25/06/2025 21:04:43,El Caruso del barrio de La Coma y más curiosidades,"El Caruso del barrio de la coma, tiene dos anillos y con equipos diferentes. ... muy bien ... iros a robar a vuestras putas madres ... supongo será amigo del Chet Holgrem ... que es un pivot también detestable. Mira que asko de tio! (de tío o tía) el chet este!",https://drive.google.com/thumbnail?id=1AcKKrTm8ot44wZneU1jpOzIUtS-DUqFM&sz=w800
25/06/2025 21:25:01,El Caruso y el Chet NIÑATOS,"El Chet este es tán malo ... que con 2,16 de altura a veces o muchas veces juega de ala pivot ... (es tan malo que le tienen que poner a jugar con gente 16 centímetros más bajos pa darle ventajas ... porque de pivot se come los mocos) ... es un segundón ... 2º en el draft de 2022 ... y es segundo por alto ... si midiese 1.85 ... ni en suplentes ... ojo .. .que el tercero de esa promoción es un enchufao ... Jabari Smith Jr  ... vaya 2º y 3º ...  uno por herencia y otro por huesos ...  pues eso ... chet holmgren tiene más titulos que todos estos juntos : Barkley, Nash, Stockton, Malone, Harden, Iverson, Ewing, Stockton, Reggie Miller, Dominique Wilkins, Caramelo Anthony y Russell Westbrook.  ... y lo curioso es que solo con verle 30 segundos jugar ... te hacen detestarlo. LO QUE SE CONOCE COMO NIÑATO",https://drive.google.com/thumbnail?id=1BkUzTcS5QhsYgjc3zAxsgbMuW6ElO6bv&sz=w800
25/06/2025 21:39:12,La Nada,"Cuando me preguntaron ¿que quiero? y yo dije: Nada. La realidad es que jamás me han dado ""la Nada"", me han dado siempre menos que ""la Nada"", pues con nada naces, con mujer, casa, cosas, tiempo y educación a recibir ... y no me han entregado en la vida eso, me lo han robado todo y me han dado siempre menos que la nada.",No hay foto
25/06/2025 21:42:23,La Nada,No solo he tenido siempre menos que la nada ... además ni siquiera han respetado mi cuerpo y mi salud ...,No hay foto
25/06/2025 22:07:30,LAS HIPOTECAS Y LAS VIVIENDAS,"Es todo un cuento chino ... En el mundo real, la propiedad privada es ilegal, y por lo tanto las hipotecas también, además, para qué vas a querer quedarte en el mismo lugar 100 años? cuando mañana los vecinos pueden cambiar ... no me engañen y no me tomen por idiota.",No hay foto
25/06/2025 22:30:31,"La Colmena, 300 y la que se hacía pasar por Begoña","En la ""novela"" de la Colmena de Cela (celador, el que chapa la puerta de prisión), hay 300 personajes, uno al que roban o varios y el resto son personajes askerosos ... Casualida que el primer pueblo con calles donde salí de casa yo solo fue Colmenar viejo (Colmená) ... Casualidá tb que una que se hizo pasar por Begoña que vino a mi piso compartido en moncloaca, me dijo que su peli preferida es 300 (de gusto refinado para alguien se suponía estudiaba arte dramático ... 300 es una batalla ficticia entre 300 soldados en taparrabos contra un emperador sirio o de por ahí de la época, donde ganan los 300 ... los números no salen ni borrachos), casulidá que la colmena va de 300 ladrones contra unas pocas víctimas ... parece todo más real ... casualidá también que pasó 1 mes de mi tiempo (solo domingos) en casa, le presté mi habitación y yo dormí y estaba en el zulo, durante  exámenes de septiembre, ... casualidá que para 1 día que quedamos a cenar (durante el mes no estuvimos en la misma habitación ni 3 minutos) se vistió de negro, al igual que una modelo de negro que he visto andando delante mía tal cual salí del estanco de comprar tabaco, igual que los que mataron a Pietro Caruso, igual que el que le robaba el tiempo a Pietro Caruso y se reía de el antes de ser fusilado e igual que el alma de los 300 ladrones que me han rodeado y acosado siempre",https://drive.google.com/thumbnail?id=1g9EzXqM8tdXksyM345pdtvmFwAIhVdkb&sz=w800
26/06/2025 0:08:09,Marcho a dormir ... estoy apunto de desmayarme,no puedo mas ... mañana termino el stories si me deja pegar fotos en el porta papeles ...,No hay foto
